sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_mion_1	ENSMUST00000027157	28	1655.40380901311	516.754695924451	0.519171633812334	344	1	0.000823349894647283	0.000823349894647283
mmu_dRNA_3T3_mion_1	ENSMUST00000027168	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027173	72	1032.93441901965	605.206606961351	0.585399568730694	156	1	0.00161010994505176	0.00161010994505176
mmu_dRNA_3T3_mion_1	ENSMUST00000027174	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027178	15	1844.17354428575	1101.61133161323	0.540071371860586	230	1	0.000727462295553291	0.000727462295553291
mmu_dRNA_3T3_mion_1	ENSMUST00000027185	31	2231.45922688234	101.549558299726	0.743083576999071	324	1	0.00151631884616629	0.00151631884616629
mmu_dRNA_3T3_mion_1	ENSMUST00000027186	45	2242.11945117975	1419.05828645612	0.595065878024736	331	1	0.000768940686021063	0.000768940686021063
mmu_dRNA_3T3_mion_1	ENSMUST00000027189	18	2039.66550814898	73.0217605997668	0.744576404547551	324	1	0.0016990870711263	0.0016990870711263
mmu_dRNA_3T3_mion_1	ENSMUST00000027193	155	599.595738881022	213.941384531814	0.549757124172345	272	1	0.00372722638755434	0.00372722638755434
mmu_dRNA_3T3_mion_1	ENSMUST00000027198	62	1547.0250083843	687.820614683511	0.54237118852259	224	1	0.000895808540554487	0.000895808540554487
mmu_dRNA_3T3_mion_1	ENSMUST00000027202	34	1550.52905923848	634.439847601142	0.510077515482832	203	1	0.000772628402432206	0.000772628402432206
mmu_dRNA_3T3_mion_1	ENSMUST00000027213	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027214	14	1891.22913090317	1239.60395147406	0.59555168085764	185	1	0.000863016436970173	0.000863016436970173
mmu_dRNA_3T3_mion_1	ENSMUST00000027215	40	1224.12958107191	45.8598785487222	0.658969053015236	239	1	0.00196145282942929	0.00196145282942929
mmu_dRNA_3T3_mion_1	ENSMUST00000027232	115	1707.69833556444	836.478474689482	0.553213973062072	235	1	0.000840774947792573	0.000840774947792573
mmu_dRNA_3T3_mion_1	ENSMUST00000027233	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027237	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027241	18	1699.50327527787	769.363545689355	0.538992883508304	277	1	0.000821905953916471	0.000821905953916471
mmu_dRNA_3T3_mion_1	ENSMUST00000027247	179	1133.59731815263	160.96840092792	0.516857553521013	188	1	0.00113133035945211	0.00113133035945211
mmu_dRNA_3T3_mion_1	ENSMUST00000027251	24	2448.14042083708	523.248238791399	0.578580505692779	342	1	0.000651871286824084	0.000651871286824084
mmu_dRNA_3T3_mion_1	ENSMUST00000027252	95	1595.44041918185	667.613359904672	0.523744983630524	223	1	0.00080128463211324	0.00080128463211324
mmu_dRNA_3T3_mion_1	ENSMUST00000027254	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027256	179	767.52096838776	69.8239175873463	0.325866404892168	267	1	0.000965764734071108	0.000965764734071108
mmu_dRNA_3T3_mion_1	ENSMUST00000027257	14	1213.79373707255	57.5366686059777	0.582475612271644	329	1	0.00157671739463616	0.00157671739463616
mmu_dRNA_3T3_mion_1	ENSMUST00000027263	58	2011.71369772739	847.190256071691	0.548409550484627	208	1	0.000673275261593179	0.000673275261593179
mmu_dRNA_3T3_mion_1	ENSMUST00000027264	132	1687.35288750394	547.264701037003	0.521076041147917	192	1	0.000727596912492221	0.000727596912492221
mmu_dRNA_3T3_mion_1	ENSMUST00000027265	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027266	23	1846.24548513157	28.1207396302105	0.749021216369273	564	1	0.00232747985507824	0.00232747985507824
mmu_dRNA_3T3_mion_1	ENSMUST00000027267	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027271	14	1672.96986233127	144.297197325977	0.70284913088145	412	1	0.00187577351873818	0.00187577351873818
mmu_dRNA_3T3_mion_1	ENSMUST00000027279	26	1471.95938149421	729.514996289884	0.577835404771731	340	1	0.00120918150690495	0.00120918150690495
mmu_dRNA_3T3_mion_1	ENSMUST00000027285	47	1258.35744379843	239.694299407464	0.405306419430487	210	1	0.000650101021741668	0.000650101021741668
mmu_dRNA_3T3_mion_1	ENSMUST00000027286	126	1676.1049253255	1105.39948192655	0.60303290036242	204	1	0.00103192403309588	0.00103192403309588
mmu_dRNA_3T3_mion_1	ENSMUST00000027287	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027290	40	2379.45515522965	1567.04864546042	0.579028585571545	258	1	0.000648356011901594	0.000648356011901594
mmu_dRNA_3T3_mion_1	ENSMUST00000027297	66	2050.26237051337	981.347934116024	0.563523669198063	282	0	0.000730137676146478	0.000730137676146478
mmu_dRNA_3T3_mion_1	ENSMUST00000027303	103	1406.49833992641	385.593468267077	0.460627896170327	275	0	0.000754758188721342	0.000754758188721342
mmu_dRNA_3T3_mion_1	ENSMUST00000027312	47	1973.84909852118	87.2190906824634	0.728400870247211	162	1	0.00148019883373512	0.00148019883373512
mmu_dRNA_3T3_mion_1	ENSMUST00000027315	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027322	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027337	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027338	45	717.248910235516	98.9630438885637	0.346376539509935	277	1	0.00120371188199667	0.00120371188199667
mmu_dRNA_3T3_mion_1	ENSMUST00000027339	72	1938.42247964751	522.830970334026	0.54913311329719	232	1	0.000713744424804009	0.000713744424804009
mmu_dRNA_3T3_mion_1	ENSMUST00000027343	94	1856.75883543641	785.455852494149	0.53652900680287	189	1	0.000694124538687032	0.000694124538687032
mmu_dRNA_3T3_mion_1	ENSMUST00000027357	29	1495.28036908444	25.8020621036339	0.604870409199927	208	1	0.00118918558974232	0.00118918558974232
mmu_dRNA_3T3_mion_1	ENSMUST00000027358	12	1608.01365219885	75.5420362246973	0.562252594101002	796	1	0.00158177444821942	0.00158177444821942
mmu_dRNA_3T3_mion_1	ENSMUST00000027367	288	1677.0406725203	761.2457723834	0.529965916252002	169	1	0.000747662388210937	0.000747662388210937
mmu_dRNA_3T3_mion_1	ENSMUST00000027373	66	1686.73782093643	962.858504981135	0.538190672478856	209	1	0.000788635054650227	0.000788635054650227
mmu_dRNA_3T3_mion_1	ENSMUST00000027379	51	1685.13347674349	762.110173079125	0.568233039133785	247	0	0.000915119645998067	0.000915119645998067
mmu_dRNA_3T3_mion_1	ENSMUST00000027380	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027381	21	1189.63427221087	24.4553632337706	0.512719364663622	443	1	0.00140926493653834	0.00140926493653834
mmu_dRNA_3T3_mion_1	ENSMUST00000027384	294	1751.61194310169	754.110084095914	0.534044672981903	165	1	0.000722374799883268	0.000722374799883268
mmu_dRNA_3T3_mion_1	ENSMUST00000027393	20	1892.64967153636	1189.13812365813	0.600628996393632	314	1	0.000952673317033317	0.000952673317033317
mmu_dRNA_3T3_mion_1	ENSMUST00000027394	19	1316.41062135805	268.258961399185	0.538990298331426	177	1	0.00102610220197061	0.00102610220197061
mmu_dRNA_3T3_mion_1	ENSMUST00000027396	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027401	151	1517.49388764242	169.592548344366	0.6247422797885	140	1	0.00120859719465319	0.00120859719465319
mmu_dRNA_3T3_mion_1	ENSMUST00000027404	282	1995.14586550857	994.37619331474	0.56056090560749	261	1	0.000735594528626701	0.000735594528626701
mmu_dRNA_3T3_mion_1	ENSMUST00000027405	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027414	17	1926.65232623442	615.690403595168	0.562628377842631	173	0	0.000733546309075183	0.000733546309075183
mmu_dRNA_3T3_mion_1	ENSMUST00000027421	68	1930.69415444695	1153.73954925328	0.554246130459943	149	1	0.000697869780442962	0.000697869780442962
mmu_dRNA_3T3_mion_1	ENSMUST00000027425	205	1943.30450328348	42.6692206803433	0.739667190563595	180	1	0.00161131382480323	0.00161131382480323
mmu_dRNA_3T3_mion_1	ENSMUST00000027432	374	1979.50010762144	912.153409932263	0.55466290994923	260	1	0.00072433263257103	0.00072433263257103
mmu_dRNA_3T3_mion_1	ENSMUST00000027434	10	1853.24363280544	39.9298333454403	0.811102807101686	447	1	0.00305344309832811	0.00305344309832811
mmu_dRNA_3T3_mion_1	ENSMUST00000027438	1088	1351.79991337115	602.879901927528	0.524812417736632	122	1	0.000898058362623206	0.000898058362623206
mmu_dRNA_3T3_mion_1	ENSMUST00000027444	78	1172.02509512255	71.4583413105756	0.38594230331979	166	1	0.000624747304341814	0.000624747304341814
mmu_dRNA_3T3_mion_1	ENSMUST00000027446	17	2006.21606139779	41.7532971864869	0.722343779100388	161	1	0.00140990322014899	0.00140990322014899
mmu_dRNA_3T3_mion_1	ENSMUST00000027451	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027463	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027464	41	1365.24852802297	19.7974185131722	0.518118765504214	222	1	0.000940478034888496	0.000940478034888496
mmu_dRNA_3T3_mion_1	ENSMUST00000027467	27	1919.51947284829	121.480008801866	0.775833485271513	313	0	0.00215432780296177	0.00215432780296177
mmu_dRNA_3T3_mion_1	ENSMUST00000027475	66	2075.90124631205	784.30269100827	0.52563786938867	216	1	0.000595781138184124	0.000595781138184124
mmu_dRNA_3T3_mion_1	ENSMUST00000027477	117	1593.4568823737	548.94273112201	0.506628195492696	190	1	0.000731671190191961	0.000731671190191961
mmu_dRNA_3T3_mion_1	ENSMUST00000027478	317	1498.31808644887	58.1711830777178	0.651931438216455	199	1	0.00144152321878004	0.00144152321878004
mmu_dRNA_3T3_mion_1	ENSMUST00000027487	22	1967.21466471025	859.076195509941	0.55146608029233	231	1	0.00070814157619672	0.00070814157619672
mmu_dRNA_3T3_mion_1	ENSMUST00000027488	29	1841.03339965609	609.147174260358	0.543285659310679	336	1	0.000790382753216867	0.000790382753216867
mmu_dRNA_3T3_mion_1	ENSMUST00000027492	20	1340.93987011056	24.1819257481623	0.618488283780201	266	1	0.0015081322463774	0.0015081322463774
mmu_dRNA_3T3_mion_1	ENSMUST00000027493	16	2306.64694467221	1208.6287403538	0.552828585206227	537	1	0.000698602003437348	0.000698602003437348
mmu_dRNA_3T3_mion_1	ENSMUST00000027494	74	1421.9531165189	638.744476000844	0.561864065235147	293	1	0.00113591667769555	0.00113591667769555
mmu_dRNA_3T3_mion_1	ENSMUST00000027495	81	1917.41742758293	919.183689695292	0.54548417651801	189	1	0.000694359709954462	0.000694359709954462
mmu_dRNA_3T3_mion_1	ENSMUST00000027498	69	1452.7720052467	702.82006827626	0.560012032121153	176	1	0.000996880741888624	0.000996880741888624
mmu_dRNA_3T3_mion_1	ENSMUST00000027499	164	1484.36957144443	87.7293471064219	0.547669863898459	212	1	0.000951590387634003	0.000951590387634003
mmu_dRNA_3T3_mion_1	ENSMUST00000027502	82	1542.88013481917	537.847703543175	0.489192386415994	115	1	0.00067070350493818	0.00067070350493818
mmu_dRNA_3T3_mion_1	ENSMUST00000027503	77	997.11296034983	28.854701753631	0.448274674569329	205	1	0.00102573261587301	0.00102573261587301
mmu_dRNA_3T3_mion_1	ENSMUST00000027505	29	1655.81884912947	528.990101647912	0.538118600802594	149	0	0.000773190460732333	0.000773190460732333
mmu_dRNA_3T3_mion_1	ENSMUST00000027512	17	3023.425398501	36.5558051948326	0.828389247837453	262	1	0.00174806124092809	0.00174806124092809
mmu_dRNA_3T3_mion_1	ENSMUST00000027517	41	2391.79626870541	1337.89854908899	0.52933903849457	156	0	0.000503029574827078	0.000503029574827078
mmu_dRNA_3T3_mion_1	ENSMUST00000027521	46	2053.07555173399	1118.56063884852	0.58215353837911	246	1	0.000770982467913874	0.000770982467913874
mmu_dRNA_3T3_mion_1	ENSMUST00000027532	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027533	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027534	68	1419.45222658476	38.4242707261546	0.640824093238824	206	1	0.00147031013856159	0.00147031013856159
mmu_dRNA_3T3_mion_1	ENSMUST00000027538	13	1631.90611559769	1075.39676730169	0.618944227148477	309	1	0.0012278178620152	0.0012278178620152
mmu_dRNA_3T3_mion_1	ENSMUST00000027554	45	2225.58922522621	143.248339245564	0.736877583265621	260	0	0.00142476990384873	0.00142476990384873
mmu_dRNA_3T3_mion_1	ENSMUST00000027571	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027579	239	1413.87167889437	618.583604117438	0.537894790458112	167	1	0.000933543830051378	0.000933543830051378
mmu_dRNA_3T3_mion_1	ENSMUST00000027580	68	1790.91889329428	624.324571865322	0.531702963462074	245	1	0.000734447854470721	0.000734447854470721
mmu_dRNA_3T3_mion_1	ENSMUST00000027581	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027587	12	2184.99128238044	1478.83421368164	0.629466855260666	337	1	0.000919275925340788	0.000919275925340788
mmu_dRNA_3T3_mion_1	ENSMUST00000027592	151	1651.11606077888	850.17243146197	0.542623824008101	157	1	0.000794037446977303	0.000794037446977303
mmu_dRNA_3T3_mion_1	ENSMUST00000027601	233	1924.33748570898	811.873317784493	0.536758571779687	194	1	0.000669639063505906	0.000669639063505906
mmu_dRNA_3T3_mion_1	ENSMUST00000027602	184	2183.59738861352	47.1861081097622	0.738928541961472	182	1	0.00141405506462638	0.00141405506462638
mmu_dRNA_3T3_mion_1	ENSMUST00000027623	220	1514.22534795658	837.691041744045	0.566585370344068	213	1	0.0010046372459284	0.0010046372459284
mmu_dRNA_3T3_mion_1	ENSMUST00000027626	84	1691.36272114446	86.0568396842681	0.666312796548812	283	1	0.00141782973691659	0.00141782973691659
mmu_dRNA_3T3_mion_1	ENSMUST00000027634	677	567.256227429693	30.7265677946789	0.262901623708441	153	1	0.00086099130981763	0.00086099130981763
mmu_dRNA_3T3_mion_1	ENSMUST00000027637	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027642	41	1401.79269174599	623.367999434772	0.556687067620619	207	1	0.00105101320870779	0.00105101320870779
mmu_dRNA_3T3_mion_1	ENSMUST00000027650	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027655	21	2153.0759180709	70.2894155826471	0.787996299937338	570	1	0.00234789675278283	0.00234789675278283
mmu_dRNA_3T3_mion_1	ENSMUST00000027667	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027671	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027677	78	1800.17551172768	57.8767439281579	0.607388518685871	256	1	0.0010018597329405	0.0010018597329405
mmu_dRNA_3T3_mion_1	ENSMUST00000027684	158	1763.57957000602	42.6746525198797	0.756529259833377	215	1	0.00200652894119481	0.00200652894119481
mmu_dRNA_3T3_mion_1	ENSMUST00000027687	37	1042.04056408716	98.0658342675449	0.647895291359388	356	1	0.00268215082280269	0.00268215082280269
mmu_dRNA_3T3_mion_1	ENSMUST00000027688	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027693	11	1129.3502352697	26.4948226548166	0.571391059165295	177	1	0.00139983072235721	0.00139983072235721
mmu_dRNA_3T3_mion_1	ENSMUST00000027695	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027697	34	1812.91774365954	652.580225698592	0.531679515646659	126	1	0.000672996596208723	0.000672996596208723
mmu_dRNA_3T3_mion_1	ENSMUST00000027700	29	2012.60246948972	956.810531280534	0.545301902977369	262	1	0.000685056418760925	0.000685056418760925
mmu_dRNA_3T3_mion_1	ENSMUST00000027725	20	1618.36681205951	352.870870562878	0.533455006119423	390	0	0.000930842464080935	0.000930842464080935
mmu_dRNA_3T3_mion_1	ENSMUST00000027726	31	1603.91394147268	110.851157507165	0.583490889214521	220	1	0.00101227961016107	0.00101227961016107
mmu_dRNA_3T3_mion_1	ENSMUST00000027727	128	1558.80515369809	526.729781253678	0.518886486248119	180	1	0.000782207375056501	0.000782207375056501
mmu_dRNA_3T3_mion_1	ENSMUST00000027736	23	2225.24831668589	1605.10852790585	0.621744514823989	352	1	0.00087746818107044	0.00087746818107044
mmu_dRNA_3T3_mion_1	ENSMUST00000027738	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027741	34	1479.25515863977	989.438755484098	0.600550212852055	164	1	0.00114308129277161	0.00114308129277161
mmu_dRNA_3T3_mion_1	ENSMUST00000027743	72	1660.71049439363	584.979371153182	0.48240886627361	129	1	0.000608487645577907	0.000608487645577907
mmu_dRNA_3T3_mion_1	ENSMUST00000027744	14	2138.52858457133	762.067737527585	0.556075265465413	454	1	0.000743611074981377	0.000743611074981377
mmu_dRNA_3T3_mion_1	ENSMUST00000027748	93	1783.1497365016	578.3523893956	0.545118424988307	305	1	0.000810725970069515	0.000810725970069515
mmu_dRNA_3T3_mion_1	ENSMUST00000027752	166	2011.50949108631	1077.16239065497	0.545518572387481	163	1	0.000649339340587913	0.000649339340587913
mmu_dRNA_3T3_mion_1	ENSMUST00000027753	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027760	38	1833.92289904275	1270.20073813397	0.631711575186914	198	1	0.00104849879069491	0.00104849879069491
mmu_dRNA_3T3_mion_1	ENSMUST00000027766	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027768	48	2222.87293028713	1086.54344510444	0.560034030213428	202	1	0.000629877833060004	0.000629877833060004
mmu_dRNA_3T3_mion_1	ENSMUST00000027769	45	1564.84658006793	764.844903104529	0.564698063350714	210	1	0.000957492938133113	0.000957492938133113
mmu_dRNA_3T3_mion_1	ENSMUST00000027775	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027777	108	1615.88497159281	721.600435552674	0.51415116386587	290	1	0.00079814869604553	0.00079814869604553
mmu_dRNA_3T3_mion_1	ENSMUST00000027780	80	1640.42729918025	824.846381931111	0.569968857030157	266	1	0.000964338366180342	0.000964338366180342
mmu_dRNA_3T3_mion_1	ENSMUST00000027781	107	786.451914265886	597.712778909523	0.690341126772053	207	1	0.00384735991619555	0.00384735991619555
mmu_dRNA_3T3_mion_1	ENSMUST00000027783	30	1527.69502461121	939.625467527241	0.59678704736181	324	1	0.00122961300690955	0.00122961300690955
mmu_dRNA_3T3_mion_1	ENSMUST00000027785	22	1422.80866644304	634.105825779738	0.572156729863422	239	1	0.00112966270356086	0.00112966270356086
mmu_dRNA_3T3_mion_1	ENSMUST00000027792	176	905.021857296164	269.795753910711	0.477145400000566	172	1	0.00124495279170268	0.00124495279170268
mmu_dRNA_3T3_mion_1	ENSMUST00000027797	55	1998.02810040029	1007.61781444654	0.563503557465575	235	1	0.000732245513056291	0.000732245513056291
mmu_dRNA_3T3_mion_1	ENSMUST00000027800	36	1912.23809881696	1097.28404477428	0.591674836450672	270	1	0.000882349881024577	0.000882349881024577
mmu_dRNA_3T3_mion_1	ENSMUST00000027802	102	1590.73141858219	42.0297524186719	0.542132189562938	234	1	0.000872712507112501	0.000872712507112501
mmu_dRNA_3T3_mion_1	ENSMUST00000027809	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027810	158	1643.62211466635	41.4402960877516	0.660727334971001	239	1	0.00138648093584611	0.00138648093584611
mmu_dRNA_3T3_mion_1	ENSMUST00000027826	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027833	172	1626.79363014703	892.99599354031	0.555025433158082	178	1	0.000860936593520997	0.000860936593520997
mmu_dRNA_3T3_mion_1	ENSMUST00000027837	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027846	28	2045.40752320108	345.194757029317	0.526815068178438	369	1	0.000664121715031038	0.000664121715031038
mmu_dRNA_3T3_mion_1	ENSMUST00000027853	196	788.961583770026	84.1488708373824	0.403885711234968	214	1	0.00117839293160931	0.00117839293160931
mmu_dRNA_3T3_mion_1	ENSMUST00000027856	32	901.269100606457	480.839475619271	0.572054254302849	184	1	0.00186365871380364	0.00186365871380364
mmu_dRNA_3T3_mion_1	ENSMUST00000027861	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027863	99	1472.71867774165	631.961284446204	0.549840368033246	288	1	0.00103099091683487	0.00103099091683487
mmu_dRNA_3T3_mion_1	ENSMUST00000027866	30	1453.44431886896	536.19723454135	0.543256392462357	224	1	0.000967438804242198	0.000967438804242198
mmu_dRNA_3T3_mion_1	ENSMUST00000027867	11	1266.77825174314	552.882390220131	0.557943623908252	334	1	0.00135311356569185	0.00135311356569185
mmu_dRNA_3T3_mion_1	ENSMUST00000027876	16	2184.13054817816	556.388623874778	0.582454600109638	307	0	0.000743128468090546	0.000743128468090546
mmu_dRNA_3T3_mion_1	ENSMUST00000027877	27	1570.46187027932	1089.15324082304	0.63233766334803	263	1	0.00131543948799328	0.00131543948799328
mmu_dRNA_3T3_mion_1	ENSMUST00000027878	190	1511.25777031241	809.706769970129	0.554591855566214	198	1	0.000948124467821792	0.000948124467821792
mmu_dRNA_3T3_mion_1	ENSMUST00000027881	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027886	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027897	199	1637.17745118882	236.468381252211	0.626354839821682	168	0	0.0011410030941313	0.0011410030941313
mmu_dRNA_3T3_mion_1	ENSMUST00000027916	18	1111.34407521918	354.419759098221	0.450362419413775	165	1	0.000865838029035957	0.000865838029035957
mmu_dRNA_3T3_mion_1	ENSMUST00000027921	80	2123.82026029965	982.204541663662	0.547655506595104	195	1	0.000627691708335103	0.000627691708335103
mmu_dRNA_3T3_mion_1	ENSMUST00000027929	13	2559.93973548776	1351.2479016823	0.567781583720787	347	1	0.000593619894140481	0.000593619894140481
mmu_dRNA_3T3_mion_1	ENSMUST00000027931	65	1751.77061811279	886.975713298245	0.564247695020016	245	1	0.000859375479182533	0.000859375479182533
mmu_dRNA_3T3_mion_1	ENSMUST00000027933	59	1807.51750000542	1118.87800543208	0.589800548054452	210	1	0.000900045514023846	0.000900045514023846
mmu_dRNA_3T3_mion_1	ENSMUST00000027940	26	1833.4315064503	365.734727238097	0.657937834694136	399	0	0.00134091115901536	0.00134091115901536
mmu_dRNA_3T3_mion_1	ENSMUST00000027941	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027945	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000027947	12	1529.9625811621	898.155085493054	0.59207864964382	247	1	0.0011313291415927	0.0011313291415927
mmu_dRNA_3T3_mion_1	ENSMUST00000027952	33	1985.41525317317	1150.12641475668	0.551508833732597	211	1	0.000693016089603207	0.000693016089603207
