transcript,name,gene,n_readlength,maxmean_readlength,sigma_readlength,prop_readlength,min_readlength,n_polyA,maxmean_polyA,sigma_polyA,prop_polyA,min_polyA,t5,transcript_id,hist5p_0,hist5p_1,hist5p_2,hist5p_3,hist5p_4,hist5p_5,hist5p_6,hist5p_7,hist5p_8,hist5p_9,hist3p_0,hist3p_1,hist3p_2,hist3p_3,hist3p_4,hist3p_5,hist3p_6,hist3p_7,hist3p_8,hist3p_9
ENSMUST00000000001,Gnai3,ENSMUSG00000000001,722.0,1733.73918464943,892.160097807786,0.554112011799005,166.0,460.0,149.138495403819,63.8904666974049,0.50532344431647,5.72,1.9597281751018201,ENSMUST00000000001,0.0650969529085872,0.0332409972299169,0.0443213296398892,0.0581717451523545,0.0595567867036011,0.1218836565096952,0.1038781163434903,0.167590027700831,0.2409972299168975,0.1052631578947368,0.0,0.0013850415512465,0.0,0.0,0.0,0.020775623268698,0.0069252077562326,0.0166204986149584,0.0013850415512465,0.9529085872576176
ENSMUST00000000058,Cav2,ENSMUSG00000000058,371.0,1380.23633223539,746.934603404757,0.567716889202111,173.0,237.0,146.119222568764,62.8448687243241,0.521235390182764,9.42,1.8699291222147301,ENSMUST00000000058,0.0646900269541779,0.0296495956873315,0.045822102425876,0.0512129380053908,0.0754716981132075,0.0781671159029649,0.1590296495956873,0.183288409703504,0.2641509433962264,0.0485175202156334,0.0,0.0,0.0026954177897574,0.0,0.0242587601078167,0.0,0.0080862533692722,0.0,0.0431266846361186,0.921832884097035
ENSMUST00000000080,Klf6,ENSMUSG00000000078,307.0,1423.84192573728,804.488556704332,0.56322046917965,200.0,185.0,158.748237302455,81.0926543320098,0.523189750464461,2.55,0.1,ENSMUST00000000080,0.019543973941368,0.009771986970684,0.013029315960912,0.022801302931596,0.0390879478827361,0.0618892508143322,0.1042345276872964,0.2312703583061889,0.3192182410423452,0.1791530944625407,0.0,0.0,0.0,0.019543973941368,0.013029315960912,0.0,0.0,0.0,0.0260586319218241,0.9413680781758956
ENSMUST00000000087,Scmh1,ENSMUSG00000000085,256.0,1543.63338326792,693.049001358555,0.490144150269883,161.0,183.0,161.759525756817,66.8480566357785,0.528162417719121,8.52,0.48968783698861201,ENSMUST00000000087,0.03125,0.01171875,0.0234375,0.015625,0.015625,0.265625,0.15234375,0.19140625,0.23046875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.00390625,0.9921875
ENSMUST00000000090,Cox5a,ENSMUSG00000000088,1999.0,731.238161281622,43.3364936375071,0.419233665520647,131.0,1351.0,138.689182831908,59.7082904106691,0.502926083628135,4.93,20.606646431274498,ENSMUST00000000090,0.6363181590795398,0.0345172586293146,0.0400200100050025,0.0435217608804402,0.0515257628814407,0.0625312656328164,0.0530265132566283,0.049024512256128,0.0280140070035017,0.0015007503751875,0.0,0.0,0.0,0.0,0.0005002501250625,0.0005002501250625,0.001000500250125,0.0015007503751875,0.0025012506253126,0.9939969984992496
ENSMUST00000077680,Tfe3,ENSMUSG00000000134,104.0,1863.14178810231,964.119859250747,0.559422609271709,211.0,68.0,150.227699893221,56.0270935401662,0.520889363718554,22.73,2.0283953186498098,ENSMUST00000077680,0.0769230769230769,0.048076923076923,0.0384615384615384,0.0192307692307692,0.0865384615384615,0.0769230769230769,0.1153846153846153,0.1346153846153846,0.25,0.1538461538461538,0.0,0.0,0.0,0.0,0.0096153846153846,0.0,0.0096153846153846,0.0,0.0,0.9807692307692308
ENSMUST00000034567,Dlat,ENSMUSG00000000168,364.0,1526.40681380098,727.744458773405,0.548855563163872,147.0,256.0,155.323049390834,62.4282219780695,0.507264079477099,2.7,8.67363300491958,ENSMUST00000034567,0.1043956043956044,0.0467032967032967,0.0989010989010989,0.0961538461538461,0.2087912087912088,0.217032967032967,0.1813186813186813,0.0109890109890109,0.0164835164835164,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.2637362637362637,0.173076923076923,0.4807692307692308,0.0302197802197802,0.0521978021978022
ENSMUST00000000175,Sdhd,ENSMUSG00000000171,524.0,1279.14488848118,175.403882624742,0.555389963417105,175.0,375.0,137.029731970962,58.0564709747078,0.509756727870341,5.78,8.2229971042532402,ENSMUST00000000175,0.4064885496183206,0.0362595419847328,0.0515267175572519,0.0667938931297709,0.0706106870229007,0.0973282442748091,0.0801526717557251,0.1011450381679389,0.0801526717557251,0.0095419847328244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSMUST00000000188,Ccnd2,ENSMUSG00000000184,656.0,1452.39078989809,895.355988339617,0.572777824512261,164.0,438.0,132.136008366248,55.1941960087807,0.508912132907435,1.77,2.4956529476971498,ENSMUST00000000188,0.0228658536585365,0.0121951219512195,0.0167682926829268,0.0137195121951219,0.0167682926829268,0.0213414634146341,0.073170731707317,0.135670731707317,0.2057926829268292,0.4817073170731707,0.0,0.0,0.0121951219512195,0.0167682926829268,0.0335365853658536,0.0015243902439024,0.0,0.0015243902439024,0.0045731707317073,0.929878048780488
ENSMUST00000107896,Trim25,ENSMUSG00000000275,85.0,1556.71574900105,902.213437653332,0.581916762588931,272.0,60.0,160.538954864123,73.6144137703788,0.554706398440647,16.44,1.0505472448226001,ENSMUST00000107896,0.0117647058823529,0.0235294117647058,0.0588235294117647,0.0352941176470588,0.0117647058823529,0.0235294117647058,0.0470588235294117,0.2235294117647059,0.2588235294117647,0.3058823529411765,0.0,0.0,0.0117647058823529,0.0,0.0941176470588235,0.0,0.0,0.0,0.0,0.8941176470588236
ENSMUST00000000291,Mnt,ENSMUSG00000000282,135.0,1490.8022708406,866.542437087174,0.585974108064652,186.0,91.0,154.175428289742,67.3228081972203,0.50600126399287,8.06,0.239221775950367,ENSMUST00000000291,0.0148148148148148,0.0222222222222222,0.0148148148148148,0.0074074074074074,0.0444444444444444,0.0518518518518518,0.0962962962962963,0.237037037037037,0.2666666666666666,0.2444444444444444,0.0,0.0,0.0074074074074074,0.0,0.0148148148148148,0.0074074074074074,0.0148148148148148,0.0074074074074074,0.0074074074074074,0.9407407407407408
ENSMUST00000000348,Rtca,ENSMUSG00000000339,365.0,1507.88117664316,123.052406478239,0.703139584102904,201.0,271.0,144.267590075063,72.9007937626767,0.529447783299345,3.0,7.9922055737177899,ENSMUST00000000348,0.1671232876712328,0.1287671232876712,0.0547945205479452,0.0410958904109589,0.1041095890410958,0.1013698630136986,0.1424657534246575,0.1452054794520547,0.1068493150684931,0.0082191780821917,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972,0.0,0.0027397260273972,0.9945205479452056
ENSMUST00000000356,Dazap2,ENSMUSG00000000346,1163.0,1342.86582136446,529.029456179392,0.536270457623935,101.0,761.0,147.355475851734,67.5418533836161,0.514624404066899,8.4,3.6024222320980699,ENSMUST00000000356,0.0025795356835769,0.172828890799656,0.0498710232158211,0.053310404127257,0.0834049871023215,0.0877042132416165,0.1203783319002579,0.1392949269131556,0.2055030094582975,0.0851246775580395,0.0,0.0,0.0,0.0017196904557179,0.0,0.0214961306964746,0.0017196904557179,0.0008598452278589,0.0025795356835769,0.9716251074806534
ENSMUST00000109721,Ccm2,ENSMUSG00000000378,45.0,1137.72119970315,291.46195861488,0.467486939939929,259.0,33.0,154.561586236709,88.6758838017388,0.57765555982789,16.71,1.2210568900873999,ENSMUST00000109721,0.0666666666666666,0.0888888888888888,0.0666666666666666,0.1555555555555555,0.1333333333333333,0.2666666666666666,0.1111111111111111,0.0222222222222222,0.0888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSMUST00000000394,Tbrg4,ENSMUSG00000000384,160.0,1878.41294805381,747.329476540129,0.547187992975629,186.0,89.0,161.842866120046,65.0359297733739,0.518336586783452,23.27,2.2369363759583698,ENSMUST00000000394,0.15625,0.0375,0.0375,0.06875,0.1,0.0875,0.11875,0.16875,0.15,0.075,0.0,0.0,0.00625,0.0,0.0,0.00625,0.00625,0.00625,0.0,0.975
ENSMUST00000000449,Mkrn2,ENSMUSG00000000439,164.0,1258.80894278996,630.4421277298,0.546587003836128,196.0,106.0,157.737186963487,70.7229843581157,0.538545732562924,12.15,4.2961935514795098,ENSMUST00000000449,0.2745098039215686,0.2745098039215686,0.2647058823529412,0.0980392156862745,0.0098039215686274,0.0,0.0,0.0686274509803921,0.0098039215686274,0.0,0.0,0.0098039215686274,0.3823529411764705,0.5196078431372549,0.0,0.0,0.0,0.0,0.0784313725490196,0.0098039215686274
ENSMUST00000000451,Raf1,ENSMUSG00000000441,119.0,2040.03716112858,906.955903756264,0.537152017620315,151.0,88.0,158.211954883504,72.1164920514964,0.515270824048311,6.68,4.9309885942941802,ENSMUST00000000451,0.1826923076923076,0.0192307692307692,0.0576923076923076,0.0096153846153846,0.1153846153846153,0.125,0.1057692307692307,0.0961538461538461,0.2211538461538461,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192307692307692,0.9807692307692308
ENSMUST00000023128,Itga5,ENSMUSG00000000555,846.0,1907.47450664648,1100.86377442097,0.560706932191202,165.0,613.0,185.159403514649,63.5806848921674,0.480554652984329,6.73,0.60402371753374295,ENSMUST00000023128,0.0307328605200945,0.0118203309692671,0.0271867612293144,0.0425531914893617,0.0520094562647754,0.0756501182033096,0.0862884160756501,0.2186761229314421,0.2978723404255319,0.1572104018912529,0.0,0.0,0.0,0.0023640661938534,0.0023640661938534,0.0,0.0,0.0047281323877068,0.0070921985815602,0.983451536643026
ENSMUST00000010278,Wdr77,ENSMUSG00000000561,611.0,1525.34349600126,638.009056166866,0.535544173734946,154.0,432.0,163.779134675943,75.1253288429872,0.526390454170804,14.19,6.4721130145923897,ENSMUST00000010278,0.1980360065466448,0.0818330605564648,0.1227495908346972,0.1227495908346972,0.2962356792144026,0.1031096563011456,0.0130932896890343,0.0360065466448445,0.0163666121112929,0.0098199672667757,0.0,0.0016366612111292,0.0,0.011456628477905,0.0769230769230769,0.7839607201309329,0.0098199672667757,0.0,0.0818330605564648,0.0343698854337152
ENSMUST00000000579,Sox9,ENSMUSG00000000567,1253.0,1174.21692540794,719.641604789463,0.569896088057018,130.0,719.0,169.902854149915,68.5547066232845,0.498229308769849,2.1,0.19037561254530799,ENSMUST00000000579,0.00877893056664,0.0167597765363128,0.0127693535514764,0.028731045490822,0.0486831604150039,0.0399042298483639,0.0845969672785315,0.2059058260175578,0.3240223463687151,0.2298483639265762,0.0007980845969672,0.0007980845969672,0.0,0.0,0.0,0.0678371907422186,0.0191540303272146,0.0007980845969672,0.0095770151636073,0.9010375099760576
ENSMUST00000112939,Hnrnpd,ENSMUSG00000000568,488.0,947.082465778394,320.094028151005,0.495113103614194,167.0,331.0,154.469205702431,79.742580597782,0.529041199031087,4.92,5.5309706698572896,ENSMUST00000112939,0.0122950819672131,0.0225409836065573,0.0758196721311475,0.1127049180327868,0.1393442622950819,0.1536885245901639,0.1618852459016393,0.1782786885245901,0.110655737704918,0.0327868852459016,0.0,0.0020491803278688,0.0020491803278688,0.0,0.0,0.0,0.0020491803278688,0.0122950819672131,0.0348360655737704,0.9467213114754098
ENSMUST00000000594,C1d,ENSMUSG00000000581,321.0,1067.91520358923,177.886628394554,0.543038372100272,177.0,214.0,150.527890615421,70.2149786501632,0.5198495954055,4.17,3.3341247377204302,ENSMUST00000000594,0.4890965732087227,0.2087227414330218,0.2554517133956386,0.0155763239875389,0.0062305295950155,0.0218068535825545,0.0031152647975077,0.0,0.0,0.0,0.0,0.0031152647975077,0.0404984423676012,0.912772585669782,0.0,0.0,0.043613707165109,0.0,0.0,0.0
ENSMUST00000000642,Hk2,ENSMUSG00000000628,103.0,1409.85749378683,880.016946099781,0.577898649682055,139.0,71.0,164.992981865328,67.9020515112648,0.512215918098908,6.97,0.44412101002925503,ENSMUST00000000642,0.0097087378640776,0.0,0.0097087378640776,0.0097087378640776,0.058252427184466,0.0,0.058252427184466,0.1359223300970873,0.3495145631067961,0.3689320388349514,0.0097087378640776,0.0,0.0,0.0,0.0097087378640776,0.0,0.0097087378640776,0.0,0.0,0.970873786407767
ENSMUST00000000727,Rab5b,ENSMUSG00000000711,424.0,1561.52832559846,838.411927202405,0.547308495805596,107.0,268.0,182.288387997743,75.2609606863986,0.493750446186102,3.39,3.3376805361755402,ENSMUST00000000727,0.0400943396226415,0.0306603773584905,0.035377358490566,0.025943396226415,0.0731132075471698,0.1037735849056603,0.1132075471698113,0.2099056603773585,0.2806603773584906,0.0872641509433962,0.0,0.0,0.0,0.0,0.0047169811320754,0.0,0.0023584905660377,0.0,0.0023584905660377,0.9905660377358492
ENSMUST00000000756,Rpl13,ENSMUSG00000000740,17222.0,793.919901311364,42.1856513313187,0.362566332924429,98.0,12604.0,103.544530018737,54.151508213596,0.520482691970031,1.09,100,ENSMUST00000000756,0.3667402160027871,0.3305074904192312,0.0534200441296016,0.0479038439205667,0.0451747764487283,0.053071652537452,0.0465683428173266,0.036929508767855,0.0193357333643014,0.0003483915921495,0.0,0.0,0.0,0.0005225873882243,0.0005225873882243,0.0006967831842991,0.0004064568575078,0.0012774358378817,0.0016838926953896,0.9948902566484727
ENSMUST00000092907,Rpa1,ENSMUSG00000000751,736.0,1547.89712178714,804.847558337574,0.552902485059757,144.0,490.0,157.023690038544,70.0276273879496,0.522145156471808,14.23,8.5658933669822304,ENSMUST00000092907,0.0788043478260869,0.0652173913043478,0.0883152173913043,0.2758152173913043,0.3220108695652174,0.1657608695652173,0.0013586956521739,0.0,0.0,0.0027173913043478,0.0040760869565217,0.0013586956521739,0.0013586956521739,0.0013586956521739,0.0,0.9864130434782608,0.0013586956521739,0.0,0.0,0.0040760869565217
ENSMUST00000000793,Polr3d,ENSMUSG00000000776,75.0,1433.17604421749,457.758945051786,0.527976164866078,218.0,59.0,182.117384533426,84.59028870132,0.53704157873499,22.86,0.61587132333442995,ENSMUST00000000793,0.0933333333333333,0.04,0.0933333333333333,0.0933333333333333,0.1733333333333333,0.0933333333333333,0.08,0.2,0.0933333333333333,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133333333333333,0.9866666666666668
ENSMUST00000072334,Dnajc5,ENSMUSG00000000826,269.0,1503.66987583278,1017.02471168198,0.586887722150718,128.0,169.0,157.725015900946,70.5239137642356,0.523768086497741,7.14,2.6513359078968199,ENSMUST00000072334,0.0669144981412639,0.0223048327137546,0.0297397769516728,0.0817843866171003,0.1524163568773234,0.4052044609665427,0.2118959107806691,0.0111524163568773,0.0111524163568773,0.0074349442379182,0.0037174721189591,0.0557620817843866,0.0,0.0,0.0074349442379182,0.0,0.8698884758364313,0.0408921933085501,0.0,0.0223048327137546
ENSMUST00000149163,Tpd52l2,ENSMUSG00000000827,152.0,1306.71112589456,393.30354566993,0.457645663733079,166.0,98.0,160.898992949912,63.5902690431454,0.515634505564187,10.24,8.5798235718427591,ENSMUST00000149163,0.6510067114093959,0.1140939597315436,0.0939597315436241,0.0402684563758389,0.0268456375838926,0.0335570469798657,0.0067114093959731,0.0134228187919463,0.0134228187919463,0.0067114093959731,0.0,0.0,0.4697986577181208,0.0201342281879194,0.3221476510067114,0.0134228187919463,0.1409395973154362,0.0,0.0,0.0335570469798657
ENSMUST00000001042,Ilf2,ENSMUSG00000001016,526.0,1320.64015772702,453.381774246821,0.525224643429225,146.0,379.0,150.604410288784,63.9376872732291,0.520309932965505,13.42,9.5511529904795704,ENSMUST00000001042,0.2115384615384615,0.0596153846153846,0.0692307692307692,0.0692307692307692,0.0942307692307692,0.2269230769230769,0.1557692307692307,0.0692307692307692,0.0384615384615384,0.0057692307692307,0.0,0.0,0.0,0.0019230769230769,0.0,0.0134615384615384,0.0,0.7134615384615385,0.0019230769230769,0.2692307692307692
ENSMUST00000001043,Chtop,ENSMUSG00000001017,243.0,1312.16812321784,637.554326906263,0.505437098614461,170.0,177.0,157.081542886046,71.2440832568362,0.511041573434869,3.05,2.6993324217550501,ENSMUST00000001043,0.0288065843621399,0.0164609053497942,0.0041152263374485,0.0246913580246913,0.0329218106995884,0.139917695473251,0.3415637860082304,0.1604938271604938,0.1893004115226337,0.0617283950617283,0.0,0.0041152263374485,0.0,0.0,0.0,0.0041152263374485,0.0082304526748971,0.1851851851851851,0.0082304526748971,0.7901234567901234
ENSMUST00000001046,S100a4,ENSMUSG00000001020,22012.0,578.05598457228,44.5190549345451,0.296415232817738,108.0,15787.0,124.024989174689,54.0010169488602,0.495409836481974,1.11,--,ENSMUST00000001046,0.7586770852262402,0.0628293658004724,0.0374795566054879,0.0352080683263674,0.032391422860258,0.037388697074323,0.0172178811557332,0.0150372524077775,0.0037706705433399,0.0,0.0,0.0,9.08595311648192e-05,0.0007268762493185,0.0009540250772306,0.0006814464837361,0.0008631655460657,0.0024986371070325,0.0057241504633836,0.988460839542068
ENSMUST00000001051,S100a6,ENSMUSG00000001025,23545.0,513.439748285449,41.2854414350026,0.228983658449288,94.0,16541.0,131.228814521041,56.2490478531619,0.495948808354681,2.05,100,ENSMUST00000001051,0.0009343809726056,0.0008494372478233,0.0002123593119558,0.0211934593331917,0.8660012741558717,0.0433212996389891,0.0266298577192609,0.0265873858568698,0.0134635803779995,0.0008069653854321,0.0,0.0,0.0,0.0,0.0,0.0001698874495646,0.0009768528349968,0.0010193246973879,0.005903588872372,0.9919303461456784
ENSMUST00000079080,Mapk7,ENSMUSG00000001034,50.0,1591.47574292783,718.312083816576,0.536275511135286,174.0,31.0,196.175131100997,88.817392881303,0.543110224693389,5.79,0.61514811255780899,ENSMUST00000079080,0.04,0.02,0.06,0.02,0.06,0.14,0.2,0.24,0.16,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98
ENSMUST00000108713,Epn2,ENSMUSG00000001036,34.0,1664.77739266625,649.605048660213,0.509742429589518,103.0,21.0,211.080549182652,68.0933854477803,0.52355176772975,34.78,1.13794085703526,ENSMUST00000108713,0.0,0.0588235294117647,0.0,0.0294117647058823,0.088235294117647,0.1470588235294117,0.088235294117647,0.2058823529411764,0.3235294117647059,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.088235294117647,0.0588235294117647,0.0,0.8529411764705882
ENSMUST00000127405,Nhp2,ENSMUSG00000001056,1127.0,799.940294753718,50.1958996582385,0.465659721409162,158.0,823.0,117.563460224608,50.7321719842862,0.495102805616023,5.0,4.9731697166002302,ENSMUST00000127405,0.5581188997338066,0.0851818988464951,0.0922803904170363,0.1109139307897071,0.0940550133096717,0.0434782608695652,0.0159716060337178,0.0,0.0,0.0,0.0,0.0,0.0,0.0017746228926353,0.0008873114463176,0.0017746228926353,0.0053238686779059,0.9849157054126,0.0,0.0053238686779059
ENSMUST00000102581,Kctd10,ENSMUSG00000001098,822.0,1887.98397828121,848.888508208292,0.535061245143386,154.0,573.0,151.213229733898,71.7875954155357,0.508570548382222,12.17,1.42052223549919,ENSMUST00000102581,0.1272949816401468,0.0269277845777233,0.0771113831089351,0.0636474908200734,0.0697674418604651,0.1517747858017135,0.1432068543451652,0.1150550795593635,0.1689106487148103,0.0563035495716034,0.0,0.0024479804161566,0.003671970624235,0.0416156670746634,0.0122399020807833,0.0012239902080783,0.0012239902080783,0.00734394124847,0.0097919216646266,0.920440636474908
ENSMUST00000001127,Poldip2,ENSMUSG00000001100,468.0,1373.10654077404,467.73741725463,0.510816266933009,175.0,319.0,151.578651522471,69.6721422246832,0.511229352379224,3.3,5.9816264702093296,ENSMUST00000001127,0.2478632478632478,0.0512820512820512,0.0619658119658119,0.0747863247863247,0.126068376068376,0.1196581196581196,0.1175213675213675,0.0854700854700854,0.0961538461538461,0.0192307692307692,0.0,0.0,0.0021367521367521,0.0,0.0085470085470085,0.0042735042735042,0.0064102564102564,0.438034188034188,0.0,0.5405982905982906
ENSMUST00000001186,Snrnp27,ENSMUSG00000001158,351.0,867.410966434175,93.5099168504212,0.513698770093575,131.0,222.0,142.174263528929,55.9415726794158,0.513352442071475,16.33,8.8150877037662507,ENSMUST00000001186,0.4586894586894587,0.0712250712250712,0.0683760683760683,0.0883190883190883,0.0911680911680911,0.0769230769230769,0.0826210826210826,0.0484330484330484,0.0142450142450142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017,0.0028490028490028,0.0512820512820512,0.9287749287749288
ENSMUST00000110082,Calm1,ENSMUSG00000001175,2319.0,1282.31528321055,447.399564710063,0.497563688819113,141.0,1547.0,122.940327295627,60.327980691628,0.519626715783587,3.1,6.8961588783025203,ENSMUST00000110082,0.3186718413109098,0.2026735661923242,0.2595946528676153,0.1366968520914187,0.0034497628288055,0.0038809831824062,0.01250539025442,0.0185424752048296,0.0275981026304441,0.0163863734368262,0.0,0.038809831824062,0.0379473911168607,0.8352738249245364,0.0,0.0,0.0004312203536006,0.0,0.0,0.08753773178094
ENSMUST00000001326,Sp1,ENSMUSG00000001280,305.0,1571.44984738191,817.694776091257,0.545613631451688,172.0,211.0,168.04798680497,73.5881297447946,0.511633871569877,1.93,0.68419878349693697,ENSMUST00000001326,0.0032786885245901,0.0,0.0131147540983606,0.0131147540983606,0.0622950819672131,0.0196721311475409,0.0622950819672131,0.1442622950819672,0.3049180327868852,0.3770491803278688,0.0,0.0,0.0,0.0131147540983606,0.0,0.0852459016393442,0.0,0.0098360655737704,0.0032786885245901,0.8885245901639345
ENSMUST00000043172,Rarg,ENSMUSG00000001288,591.0,1599.04388017781,765.090779908237,0.546800561197191,184.0,397.0,152.691572429004,72.7515730536824,0.518982572382822,9.6,2.9234550864107098,ENSMUST00000043172,0.05414551607445,0.0219966159052453,0.0473773265651438,0.0592216582064297,0.0812182741116751,0.1252115059221658,0.116751269035533,0.1742808798646362,0.2081218274111675,0.1116751269035533,0.0,0.0,0.0033840947546531,0.0016920473773265,0.0016920473773265,0.0033840947546531,0.0016920473773265,0.0033840947546531,0.0016920473773265,0.9830795262267344
ENSMUST00000001319,Efnb2,ENSMUSG00000001300,217.0,1473.06507024589,944.234953119741,0.567657069596502,110.0,129.0,164.167237987092,78.6550238184856,0.52608575314169,2.78,0.28534420955000001,ENSMUST00000001319,0.032258064516129,0.0,0.0,0.0138248847926267,0.0414746543778801,0.0414746543778801,0.0967741935483871,0.1705069124423963,0.2672811059907834,0.336405529953917,0.0046082949308755,0.0046082949308755,0.0,0.0,0.0138248847926267,0.0,0.0,0.0092165898617511,0.0230414746543778,0.9447004608294932
ENSMUST00000001339,Rrp15,ENSMUSG00000001305,185.0,870.491383738256,286.331430765528,0.495298322056939,171.0,122.0,145.316623768739,47.1084303927348,0.48528291831965,2.67,2.8571359852982301,ENSMUST00000001339,0.1351351351351351,0.0108108108108108,0.0972972972972973,0.081081081081081,0.1567567567567567,0.2702702702702703,0.1027027027027027,0.1027027027027027,0.0432432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054054054054054,0.0216216216216216,0.9243243243243244
ENSMUST00000001416,Hars,ENSMUSG00000001380,481.0,1423.21650858213,560.366482133426,0.554059512085528,179.0,342.0,138.669292994815,57.4565445631474,0.48728140040917,5.41,12.4958302666184,ENSMUST00000001416,0.1725571725571725,0.0311850311850311,0.0602910602910602,0.0498960498960499,0.054054054054054,0.0748440748440748,0.1101871101871102,0.1725571725571725,0.158004158004158,0.1164241164241164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002079002079002,0.0041580041580041,0.9937629937629938
ENSMUST00000088248,Ube2c,ENSMUSG00000001403,1239.0,985.43172146006,50.0784287177929,0.497091912956971,133.0,822.0,155.699803761009,56.8284638811929,0.506597178789794,2.0,5.6395416117121897,ENSMUST00000088248,0.5137318255250404,0.0702746365105008,0.0452342487883683,0.0581583198707592,0.0654281098546042,0.0807754442649434,0.0654281098546042,0.0888529886914378,0.0105008077544426,0.0016155088852988,0.0,0.0,0.0,0.0,0.0,0.0016155088852988,0.0008077544426494,0.0024232633279483,0.0040387722132471,0.9911147011308562
ENSMUST00000001460,Snd1,ENSMUSG00000001424,814.0,1303.73872213321,794.075793600222,0.578737835061391,164.0,558.0,151.744269773167,64.8950957507974,0.497205038488132,4.66,13.3909603422512,ENSMUST00000001460,0.0221130221130221,0.0049140049140049,0.0135135135135135,0.0307125307125307,0.0479115479115479,0.0491400491400491,0.0872235872235872,0.2764127764127764,0.273955773955774,0.1941031941031941,0.0,0.0012285012285012,0.0012285012285012,0.0,0.0024570024570024,0.0,0.0,0.0208845208845208,0.0036855036855036,0.9705159705159704
ENSMUST00000001479,Kpnb1,ENSMUSG00000001440,2204.0,1642.88368357261,1020.8287251325,0.565632081656734,106.0,1532.0,149.894969218621,64.4048129029317,0.502715125637857,1.18,4.8745323454057399,ENSMUST00000001479,0.0222524977293369,0.0181653042688465,0.0345140781108083,0.0640326975476839,0.1189827429609445,0.1766575840145322,0.2538601271571298,0.0694822888283378,0.1244323342415985,0.1176203451407811,0.0009082652134423,0.0004541326067211,0.0009082652134423,0.0027247956403269,0.0027247956403269,0.0227066303360581,0.5867393278837421,0.0027247956403269,0.0045413260672116,0.3755676657584014
ENSMUST00000001507,Cyp51,ENSMUSG00000001467,1335.0,1541.38903249999,807.607564222912,0.549187931166008,112.0,924.0,149.67542480378,64.305291503492,0.490413954420875,3.5,1.8020044077052999,ENSMUST00000001507,0.0951310861423221,0.0344569288389513,0.0531835205992509,0.0741573033707865,0.1408239700374531,0.2262172284644194,0.2022471910112359,0.0726591760299625,0.0561797752808988,0.0449438202247191,0.0,0.0,0.0022471910112359,0.0007490636704119,0.0,0.0014981273408239,0.3430711610486891,0.397752808988764,0.0531835205992509,0.2014981273408239
ENSMUST00000001513,Tubb6,ENSMUSG00000001473,949.0,1409.59606203931,502.240166844011,0.53080304868858,141.0,691.0,130.305603262116,54.0057303944401,0.501382765049917,6.54,0.76623470290019002,ENSMUST00000001513,0.2377919320594479,0.0392781316348195,0.0371549893842887,0.0658174097664543,0.0690021231422505,0.0700636942675159,0.1645435244161358,0.1263269639065817,0.1613588110403397,0.0286624203821656,0.0,0.0010615711252653,0.0010615711252653,0.0010615711252653,0.0010615711252653,0.0010615711252653,0.0063694267515923,0.0021231422505307,0.0,0.98619957537155
ENSMUST00000074372,Irx2,ENSMUSG00000001504,185.0,1175.02147896704,578.660993712621,0.543936937625649,169.0,124.0,173.058581891777,69.1790403763044,0.506981407324448,8.28,0.26099533934071401,ENSMUST00000074372,0.0324324324324324,0.0108108108108108,0.0378378378378378,0.0756756756756756,0.0594594594594594,0.1027027027027027,0.2162162162162162,0.2378378378378378,0.1567567567567567,0.0702702702702702,0.0,0.0054054054054054,0.0054054054054054,0.0,0.0,0.0,0.0,0.0054054054054054,0.4918918918918919,0.4918918918918919
ENSMUST00000073316,Foxm1,ENSMUSG00000001517,367.0,1865.52282989122,1129.98562702272,0.576281673320438,128.0,257.0,153.581687478172,65.2001966675426,0.507898216402729,9.15,5.1029887596698398,ENSMUST00000073316,0.0463215258855585,0.0190735694822888,0.0381471389645776,0.0517711171662125,0.0790190735694822,0.1280653950953678,0.1716621253405994,0.1907356948228883,0.2534059945504087,0.0217983651226158,0.0,0.0,0.0,0.0,0.0,0.0054495912806539,0.0027247956403269,0.2588555858310626,0.0081743869209809,0.7247956403269755
ENSMUST00000001562,Tulp3,ENSMUSG00000001521,296.0,1764.97570951942,908.337794812013,0.55152776198476,187.0,188.0,158.12872580814,74.390391728444,0.531088817399708,5.93,3.5464199112121602,ENSMUST00000001562,0.0506756756756756,0.0304054054054054,0.054054054054054,0.0472972972972973,0.0641891891891891,0.0641891891891891,0.179054054054054,0.1722972972972972,0.2263513513513513,0.1114864864864864,0.0,0.0033783783783783,0.0,0.0,0.0101351351351351,0.0,0.0067567567567567,0.0168918918918918,0.0,0.9628378378378378
